Cand_ID,ideology,Amt
N00027441,J5100,2500
N00027441,J6100,861
N00027441,J6200,2000
N00027441,J7500,9250
N00027441,K1000,16000
N00027441,K1200,2500
N00027441,K2000,3500
N00027441,L1100,3500
N00027441,M1000,4000
N00027441,M2200,2000
N00027441,M2300,6000
N00027441,M3200,5000
N00027441,M4300,2500
N00027441,T1200,1500
N00027441,T2310,5000
N00027441,T3100,2500
N00027441,T5100,6000
N00027441,T7100,5000
N00027441,T9000,0
N00027441,T9300,1000
N00027441,X4000,0
N00027441,Z9600,35000
N00027500,A0000,4500
N00027500,A1000,1000
N00027500,A1100,4000
N00027500,A1200,34000
N00027500,A1400,2500
N00027500,A1500,10000
N00027500,A1600,2000
N00027500,A2000,13500
N00027500,A2300,8500
N00027500,A3000,1500
N00027500,A3100,-1000
N00027500,A4000,13500
N00027500,A4100,24000
N00027500,A4200,10000
N00027500,A4300,9000
N00027500,A4500,1000
N00027500,A5000,18000
N00027500,A5200,7500
N00027500,A6000,13500
N00027500,A6500,0
N00027500,B3200,2500
N00027500,B4000,2500
N00027500,B5100,2500
N00027500,C1100,5000
N00027500,C1400,1000
N00027500,C2000,6200
N00027500,C2100,10000
N00027500,C2200,5750
N00027500,C2400,3000
N00027500,C2600,3000
N00027500,C4000,2000
N00027500,C4100,12500
N00027500,C4300,2500
N00027500,C4400,2000
N00027500,C4500,23500
N00027500,C4600,1000
N00027500,C5000,2500
N00027500,C5100,1000
N00027500,C5110,3500
N00027500,C5120,9500
N00027500,C5200,6000
N00027500,C5400,2500
N00027500,C6000,1000
N00027500,C6200,4900
N00027500,C6300,3500
N00027500,C6400,7500
N00027500,D6000,2000
N00027500,E1140,1000
N00027500,E1160,2500
N00027500,E1220,2500
N00027500,E1500,24500
N00027500,E1600,3000
N00027500,E1610,5500
N00027500,E1620,5750
N00027500,E4200,1000
N00027500,F1100,9000
N00027500,F1200,-1000
N00027500,F1300,5000
N00027500,F1400,3000
N00027500,F1410,1000
N00027500,F2100,8500
N00027500,F2110,1500
N00027500,F2200,4000
N00027500,F2300,10000
N00027500,F2600,500
N00027500,F3100,24500
N00027500,F3200,17500
N00027500,F3300,22400
N00027500,F3400,3000
N00027500,F4100,13000
N00027500,F4200,3000
N00027500,F4500,5000
N00027500,F5100,24000
N00027500,G1000,1000
N00027500,G2100,26000
N00027500,G2400,1000
N00027500,G2600,11500
N00027500,G2810,5000
N00027500,G2850,7500
N00027500,G2900,2500
N00027500,G4000,3000
N00027500,G4200,5500
N00027500,G4300,16000
N00027500,G4500,9000
N00027500,G4900,5500
N00027500,G5230,1000
N00027500,G5240,7000
N00027500,G5700,2500
N00027500,G6400,10000
N00027500,G7000,0
N00027500,H1100,1000
N00027500,H1120,10000
N00027500,H1130,10500
N00027500,H1400,6000
N00027500,H1710,3500
N00027500,H2100,2000
N00027500,H3700,17500
N00027500,H4100,14650
N00027500,H4300,0
N00027500,H4400,5000
N00027500,H4500,500
N00027500,H4600,3000
N00027500,H5300,4000
N00027500,J1200,5000
N00027500,J2100,267900
N00027500,J2300,7200
N00027500,J5100,19200
N00027500,J6100,2500
N00027500,J6200,4000
N00027500,J7150,5000
N00027500,J7200,1000
N00027500,J7300,3000
N00027500,J7400,30607
N00027500,J9000,7000
N00027500,JE300,7500
N00027500,JH100,1000
N00027500,K0000,2700
N00027500,K1000,52823
N00027500,K1100,11900
N00027500,K1200,17550
N00027500,K2000,3050
N00027500,L1100,15000
N00027500,L1200,12500
N00027500,L1300,20000
N00027500,L1400,10000
N00027500,L1500,5500
N00027500,LB100,62500
N00027500,LC150,5000
N00027500,LE100,2000
N00027500,LG100,1000
N00027500,LG400,5000
N00027500,LM100,20000
N00027500,LM150,5000
N00027500,LT000,2000
N00027500,LT100,2000
N00027500,LT300,10000
N00027500,LT500,3500
N00027500,LT600,5000
N00027500,M1000,2000
N00027500,M1300,2500
N00027500,M2100,5500
N00027500,M2200,1000
N00027500,M2300,7000
N00027500,M3200,2500
N00027500,M7100,500
N00027500,T1100,11000
N00027500,T1200,7500
N00027500,T1300,18000
N00027500,T1700,10000
N00027500,T2100,15500
N00027500,T2300,5000
N00027500,T2500,1000
N00027500,T4100,1000
N00027500,T5100,6000
N00027500,T5300,1000
N00027500,T6200,1000
N00027500,T7100,4500
N00027500,T8100,3500
N00027500,T8300,2500
N00027500,T9000,15000
N00027500,T9100,33900
N00027500,T9300,2500
N00027500,T9400,5500
N00027500,Z1200,9000
N00027500,Z5200,5000
N00027503,A0000,3000
N00027503,A1100,3000
N00027503,A1300,4750
N00027503,A1400,6500
N00027503,A2000,13000
N00027503,A2300,1000
N00027503,A3100,16500
N00027503,A4000,15500
N00027503,A4100,39500
N00027503,A4300,1000
N00027503,A5200,5000
N00027503,A6000,6000
N00027503,A8000,1000
N00027503,B1000,4000
N00027503,B2000,6500
N00027503,B3000,5000
N00027503,B3400,10000
N00027503,B3600,2000
N00027503,B4000,19500
N00027503,B4200,1000
N00027503,B5100,1000
N00027503,B5300,1000
N00027503,C1100,8500
N00027503,C1400,5000
N00027503,C2000,10500
N00027503,C2100,11500
N00027503,C2200,7700
N00027503,C2400,2500
N00027503,C4100,5500
N00027503,C4500,32500
N00027503,C5000,2000
N00027503,C5100,1000
N00027503,C5110,12000
N00027503,C5120,21400
N00027503,C5130,9700
N00027503,C5200,2500
N00027503,C5400,3500
N00027503,C6200,2500
N00027503,C6300,1000
N00027503,C6400,5000
N00027503,D2000,18000
N00027503,D3000,18500
N00027503,D6000,10000
N00027503,D9000,1000
N00027503,E1100,2500
N00027503,E1140,5000
N00027503,E1170,2000
N00027503,E1190,2500
N00027503,E1300,1000
N00027503,E1320,1000
N00027503,E1500,2045
N00027503,E1600,13000
N00027503,E1620,16000
N00027503,E1630,1500
N00027503,E2000,1000
N00027503,E3000,2000
N00027503,E5000,2000
N00027503,F1100,14250
N00027503,F1200,500
N00027503,F1300,6000
N00027503,F1400,3000
N00027503,F1410,1500
N00027503,F2100,32500
N00027503,F2110,4500
N00027503,F2200,5000
N00027503,F2300,9500
N00027503,F2400,1000
N00027503,F2500,2500
N00027503,F3000,1000
N00027503,F3100,42834
N00027503,F3200,24000
N00027503,F3300,37000
N00027503,F3400,13500
N00027503,F4100,13500
N00027503,F4200,3500
N00027503,F4500,7500
N00027503,F4600,6000
N00027503,F5000,1000
N00027503,F5100,42500
N00027503,F5200,1000
N00027503,F5300,1000
N00027503,F5500,2000
N00027503,G1000,3000
N00027503,G1200,1350
N00027503,G1300,598
N00027503,G2100,20000
N00027503,G2200,5000
N00027503,G2400,7000
N00027503,G2600,9500
N00027503,G2810,2500
N00027503,G2850,17500
N00027503,G2900,1500
N00027503,G2910,2700
N00027503,G3500,1000
N00027503,G4000,1000
N00027503,G4100,1000
N00027503,G4200,2250
N00027503,G4300,9000
N00027503,G4500,2000
N00027503,G4900,13500
N00027503,G5230,8000
N00027503,G5250,1500
N00027503,G5300,5000
N00027503,G5700,2000
N00027503,G6400,8200
N00027503,G6500,4000
N00027503,H0000,3000
N00027503,H1100,11000
N00027503,H1110,3000
N00027503,H1120,4500
N00027503,H1130,53450
N00027503,H1400,8500
N00027503,H1700,25000
N00027503,H1710,15000
N00027503,H1750,6000
N00027503,H2100,37335
N00027503,H2200,15500
N00027503,H3000,5333
N00027503,H3100,19500
N00027503,H3200,14000
N00027503,H3700,17200
N00027503,H3900,10333
N00027503,H4000,6500
N00027503,H4100,31223
N00027503,H4200,1500
N00027503,H4300,50879
N00027503,H4400,40000
N00027503,H4500,25400
N00027503,H4600,8000
N00027503,H5300,3500
N00027503,H6000,750
N00027503,J1100,11282
N00027503,J1200,10609
N00027503,J2100,331500
N00027503,J2300,13500
N00027503,J5000,2000
N00027503,J5100,40200
N00027503,J6100,6000
N00027503,J7000,2000
N00027503,J7120,3442
N00027503,J7200,4000
N00027503,J7300,1166
N00027503,J7500,7700
N00027503,J7600,2000
N00027503,J7700,10000
N00027503,J9000,10000
N00027503,JE300,12606
N00027503,JW100,700
N00027503,K0000,1500
N00027503,K1000,88474
N00027503,K1100,5250
N00027503,K1200,25000
N00027503,K2000,9436
N00027503,L1100,23000
N00027503,L1200,8500
N00027503,L1300,19000
N00027503,L1400,10000
N00027503,L1500,11500
N00027503,LB100,22750
N00027503,LC100,2500
N00027503,LE100,7500
N00027503,LE200,5000
N00027503,LG000,10000
N00027503,LG100,2500
N00027503,LG300,5248
N00027503,LG400,4500
N00027503,LM100,25000
N00027503,LM150,5000
N00027503,LT000,14000
N00027503,LT100,18000
N00027503,LT300,4800
N00027503,LT400,3700
N00027503,LT600,7500
N00027503,M1000,14500
N00027503,M1300,3000
N00027503,M1500,1000
N00027503,M1600,6000
N00027503,M2000,2000
N00027503,M2100,7500
N00027503,M2200,8000
N00027503,M2300,17500
N00027503,M8000,1000
N00027503,M9000,2000
N00027503,M9100,5000
N00027503,T1100,6500
N00027503,T1600,1000
N00027503,T2100,17500
N00027503,T2200,3000
N00027503,T5100,18500
N00027503,T5200,4500
N00027503,T6200,16700
N00027503,T7100,7500
N00027503,T9000,2500
N00027503,X4000,2000
N00027503,Z1200,14350
N00027503,Z5200,29500
N00027503,z9600,237911
N00027522,A1300,14000
N00027522,A1400,7500
N00027522,A2000,10000
N00027522,A3000,1000
N00027522,A3200,1000
N00027522,A4000,2500
N00027522,A4200,10000
N00027522,A5200,1000
N00027522,A6000,2000
N00027522,B1000,11500
N00027522,B2000,17000
N00027522,B3000,5000
N00027522,B3200,11000
N00027522,B4000,27000
N00027522,B5100,21000
N00027522,B5400,1000
N00027522,B6000,10000
N00027522,C2000,11000
N00027522,C2100,12500
N00027522,C2200,2500
N00027522,C2400,8000
N00027522,C4000,5000
N00027522,C4100,20000
N00027522,C4300,12000
N00027522,C4400,6500
N00027522,C4500,39500
N00027522,C5000,6000
N00027522,C5110,12000
N00027522,C5120,12500
N00027522,C5130,9000
N00027522,C5200,1500
N00027522,C5400,3500
N00027522,C6000,6000
N00027522,C6200,3500
N00027522,C6300,3500
N00027522,C6400,8500
N00027522,C6500,3500
N00027522,D3000,7000
N00027522,D5000,2500
N00027522,D9000,1000
N00027522,E1100,8000
N00027522,E1110,28000
N00027522,E1120,33500
N00027522,E1140,21200
N00027522,E1150,5000
N00027522,E1160,32000
N00027522,E1200,9000
N00027522,E1210,14500
N00027522,E1220,26500
N00027522,E1240,1000
N00027522,E1320,7000
N00027522,E1500,24000
N00027522,E1600,9000
N00027522,E1610,6000
N00027522,E1620,25500
N00027522,E1630,2000
N00027522,E1700,10000
N00027522,E3000,2000
N00027522,E5000,4500
N00027522,F0000,9500
N00027522,F1000,13500
N00027522,F1100,144000
N00027522,F1300,6000
N00027522,F1400,28500
N00027522,F1420,14500
N00027522,F2000,7000
N00027522,F2100,78500
N00027522,F2110,11000
N00027522,F2200,2000
N00027522,F2300,6000
N00027522,F2400,1000
N00027522,F2500,12500
N00027522,F2600,14500
N00027522,F2700,5000
N00027522,F3000,3500
N00027522,F3100,92850
N00027522,F3200,28500
N00027522,F3300,53000
N00027522,F3400,39500
N00027522,F4000,1000
N00027522,F4100,41500
N00027522,F4200,12000
N00027522,F4300,12000
N00027522,F4500,7500
N00027522,F4600,26000
N00027522,F4700,3500
N00027522,F5000,12100
N00027522,F5100,39000
N00027522,F5200,4000
N00027522,F5300,8700
N00027522,F5500,10500
N00027522,G0000,4500
N00027522,G1000,4000
N00027522,G1100,10000
N00027522,G1200,7500
N00027522,G1300,1000
N00027522,G2100,1000
N00027522,G2200,2000
N00027522,G2400,3500
N00027522,G2500,1000
N00027522,G2600,6000
N00027522,G2810,1000
N00027522,G2820,3500
N00027522,G2850,17500
N00027522,G2860,2500
N00027522,G2900,31000
N00027522,G2910,5000
N00027522,G4000,2000
N00027522,G4100,1000
N00027522,G4200,2000
N00027522,G4300,16000
N00027522,G4500,11000
N00027522,G4800,2500
N00027522,G4900,8500
N00027522,G5210,1000
N00027522,G5220,2500
N00027522,G5230,3500
N00027522,G5280,500
N00027522,G5300,15000
N00027522,G5400,1000
N00027522,G5500,5000
N00027522,G6400,19000
N00027522,G6500,39500
N00027522,G7000,3500
N00027522,H0000,5000
N00027522,H1100,11500
N00027522,H1110,3000
N00027522,H1120,10500
N00027522,H1130,74000
N00027522,H1400,22500
N00027522,H1700,21500
N00027522,H1710,2500
N00027522,H2100,47700
N00027522,H2200,12500
N00027522,H3000,8500
N00027522,H3100,1000
N00027522,H3200,17500
N00027522,H3400,1500
N00027522,H3700,32500
N00027522,H3900,1000
N00027522,H4000,6000
N00027522,H4100,12632
N00027522,H4300,70500
N00027522,H4400,29000
N00027522,H4500,13000
N00027522,H4600,5000
N00027522,H5300,4500
N00027522,J1100,22681
N00027522,J1200,1948777
N00027522,J2200,444200
N00027522,J2400,22000
N00027522,J5100,16700
N00027522,J6100,861
N00027522,J6200,26858
N00027522,J7120,1750
N00027522,J7150,860
N00027522,J7600,5000
N00027522,J9000,2300
N00027522,JE300,116137
N00027522,K1000,67700
N00027522,K1200,8250
N00027522,K2000,3000
N00027522,L1100,3500
N00027522,L1400,10000
N00027522,LB100,2500
N00027522,LT100,8500
N00027522,M1000,602839
N00027522,M1300,8700
N00027522,M1500,2000
N00027522,M2300,5000
N00027522,M3300,2500
N00027522,M7100,2500
N00027522,T1100,16500
N00027522,T1200,11125
N00027522,T1300,24500
N00027522,T1400,3500
N00027522,T1600,8000
N00027522,T1700,15000
N00027522,T2100,22000
N00027522,T2200,8000
N00027522,T2300,5000
N00027522,T2310,10000
N00027522,T3000,2000
N00027522,T3100,18000
N00027522,T3200,500
N00027522,T5100,26000
N00027522,T6200,4500
N00027522,T7100,18000
N00027522,T7200,5000
N00027522,T8100,5000
N00027522,T9000,7500
N00027522,T9100,19000
N00027522,T9300,2500
N00027522,T9400,1000
N00027522,X4000,10000
N00027522,Z1100,9976
N00027522,Z5100,47400
N00027522,z9600,-1000
N00027533,A5200,700
N00027533,B3400,1000
N00027533,B4000,1500
N00027533,C1100,1000
N00027533,C2000,3500
N00027533,C2100,3500
N00027533,C2200,9000
N00027533,C2400,3000
N00027533,C2600,9500
N00027533,C4100,5000
N00027533,C4300,1000
N00027533,C4400,5000
N00027533,C4500,10000
N00027533,C5000,3700
N00027533,C5110,1000
N00027533,C5120,17400
N00027533,C5400,1000
N00027533,C6200,4500
N00027533,C6300,5000
N00027533,C6400,3000
N00027533,D2000,8500
N00027533,D3000,4000
N00027533,E1170,2000
N00027533,E1300,1000
N00027533,E1320,1000
N00027533,E1500,12000
N00027533,E1600,6500
N00027533,E1620,13771
N00027533,E1630,1000
N00027533,E1700,1000
N00027533,E5000,2000
N00027533,F1100,2000
N00027533,F1300,1000
N00027533,F2000,3500
N00027533,F2100,2000
N00027533,F2400,1000
N00027533,F2500,2500
N00027533,F3100,6500
N00027533,F3200,8500
N00027533,F3300,-1500
N00027533,F3400,7500
N00027533,F4100,5000
N00027533,F4200,7000
N00027533,F5100,5500
N00027533,F5300,2500
N00027533,F5500,2000
N00027533,G2200,2000
N00027533,G2350,1000
N00027533,G2600,1000
N00027533,G2850,4000
N00027533,G4300,2000
N00027533,G4900,12000
N00027533,G5270,1000
N00027533,G6400,-2500
N00027533,G6500,7500
N00027533,H0000,2500
N00027533,H1100,5000
N00027533,H1110,2000
N00027533,H1120,1500
N00027533,H1130,11000
N00027533,H1400,2500
N00027533,H1700,3500
N00027533,H1710,3500
N00027533,H2100,2500
N00027533,H2200,3500
N00027533,H3000,1000
N00027533,H3200,1000
N00027533,H3900,0
N00027533,H4000,1000
N00027533,H4100,2206
N00027533,H4300,7200
N00027533,H4400,9000
N00027533,H4500,1000
N00027533,H4600,1000
N00027533,J1200,3520
N00027533,J2100,252380
N00027533,J2300,500
N00027533,J5100,17200
N00027533,J6100,2500
N00027533,J7150,4000
N00027533,J7200,2000
N00027533,J7700,10000
N00027533,J9000,10000
N00027533,JE300,17480
N00027533,JH100,5000
N00027533,K0000,1000
N00027533,K1000,32300
N00027533,K1100,9000
N00027533,K1200,13295
N00027533,K2000,4570
N00027533,L1100,3500
N00027533,L1200,6400
N00027533,L1300,11750
N00027533,L1400,10000
N00027533,L1500,6000
N00027533,L5000,2500
N00027533,LB100,42250
N00027533,LC150,8400
N00027533,LG100,10000
N00027533,LG300,5000
N00027533,LG400,7500
N00027533,LM100,3000
N00027533,LM150,5000
N00027533,LT000,4500
N00027533,LT100,8000
N00027533,LT300,2500
N00027533,LT400,2500
N00027533,LT600,3500
N00027533,M1000,6000
N00027533,M9000,2000
N00027533,T1100,2000
N00027533,T2000,6500
N00027533,T2100,5000
N00027533,T2200,2000
N00027533,T4200,1000
N00027533,T5100,1000
N00027533,T6200,1000
N00027533,T8300,3500
N00027533,T9100,1000
N00027533,Z1200,10000
N00027533,Z5200,5920
N00027533,z9600,3000
N00027566,A4000,2000
N00027566,A4100,500
N00027566,A4500,1000
N00027566,A8000,3500
N00027566,B5100,5500
N00027566,C2000,11000
N00027566,C2100,3500
N00027566,C4100,3000
N00027566,C4500,16500
N00027566,C5120,6500
N00027566,C5130,1000
N00027566,C6200,5000
N00027566,C6300,5322
N00027566,C6400,5000
N00027566,D2000,31500
N00027566,D3000,17500
N00027566,D5000,2000
N00027566,E1110,2500
N00027566,E1140,5000
N00027566,E1300,2500
N00027566,E1320,1000
N00027566,E1500,2000
N00027566,E1600,10000
N00027566,E1620,17500
N00027566,E1700,2500
N00027566,F0000,1500
N00027566,F1000,9000
N00027566,F1100,31500
N00027566,F1200,1000
N00027566,F1300,6000
N00027566,F1400,3500
N00027566,F2000,3500
N00027566,F2100,24500
N00027566,F2300,13000
N00027566,F2600,500
N00027566,F3100,33500
N00027566,F3200,22000
N00027566,F3300,35500
N00027566,F3400,17500
N00027566,F4100,15000
N00027566,F4200,3000
N00027566,F4600,10000
N00027566,F5000,1000
N00027566,F5100,45500
N00027566,F5200,2500
N00027566,G2600,0
N00027566,G2820,3321
N00027566,G2850,5000
N00027566,G2900,1000
N00027566,G4200,1000
N00027566,G4300,2000
N00027566,G4500,10000
N00027566,G4900,4500
N00027566,G5200,2500
N00027566,G5230,1000
N00027566,G5280,1000
N00027566,H0000,2500
N00027566,H1100,20000
N00027566,H1110,14500
N00027566,H1120,7000
N00027566,H1130,49250
N00027566,H1400,5000
N00027566,H1700,7000
N00027566,H1710,2500
N00027566,H1750,1000
N00027566,H2100,9000
N00027566,H2200,15000
N00027566,H3200,20000
N00027566,H3400,2000
N00027566,H3700,23000
N00027566,H3900,7500
N00027566,H4100,7000
N00027566,H4300,1000
N00027566,H4400,10500
N00027566,J1200,19530
N00027566,J2100,192500
N00027566,J2300,1000
N00027566,J5000,7500
N00027566,J5100,2500
N00027566,J6100,6000
N00027566,J7150,2000
N00027566,J7200,4000
N00027566,J7300,2000
N00027566,J7700,5000
N00027566,JE300,6110
N00027566,K1000,28250
N00027566,K1100,7500
N00027566,K1200,2000
N00027566,K2000,5000
N00027566,L1100,5000
N00027566,L1200,10000
N00027566,L1300,10000
N00027566,L1400,10000
N00027566,L1500,20000
N00027566,L5000,2500
N00027566,LB100,11500
N00027566,LC100,1500
N00027566,LM100,5000
N00027566,LM150,5000
N00027566,LT000,6000
N00027566,LT100,3500
N00027566,LT300,5000
N00027566,LT600,5000
N00027566,M1000,4500
N00027566,M1300,2000
N00027566,M2100,2000
N00027566,M2300,14500
N00027566,M3200,1000
N00027566,M3300,2500
N00027566,M4200,5000
N00027566,T1200,2500
N00027566,T1500,2000
N00027566,T2100,3000
N00027566,T2200,1000
N00027566,T5100,24500
N00027566,T7100,7500
N00027566,T9100,4000
N00027566,Z1200,6000
N00027566,z9600,52875
N00027605,A1200,25000
N00027605,A1300,9500
N00027605,A1500,1000
N00027605,A2000,5000
N00027605,A3000,2000
N00027605,A4000,2500
N00027605,A4100,1000
N00027605,A4500,2000
N00027605,A5000,8500
N00027605,A5200,10000
N00027605,A6000,2000
N00027605,B1000,5500
N00027605,B2000,1000
N00027605,B4000,2000
N00027605,B5100,2000
N00027605,B5200,1000
N00027605,C1100,2000
N00027605,C1400,1000
N00027605,C2000,1000
N00027605,C2100,6500
N00027605,C2200,3500
N00027605,C4000,5000
N00027605,C4100,16750
N00027605,C4300,9500
N00027605,C4400,6000
N00027605,C4500,30500
N00027605,C5000,4500
N00027605,C5110,9500
N00027605,C5120,15000
N00027605,C5130,5000
N00027605,C5200,2000
N00027605,C6000,4500
N00027605,C6200,5000
N00027605,C6300,4000
N00027605,C6400,4500
N00027605,D2000,35600
N00027605,D3000,28000
N00027605,D5000,5000
N00027605,D8000,5000
N00027605,D9000,12500
N00027605,E1110,1000
N00027605,E1170,1000
N00027605,E1220,1000
N00027605,E1500,11000
N00027605,E1600,3250
N00027605,E1610,3000
N00027605,E1620,8500
N00027605,E1630,1000
N00027605,E4200,2000
N00027605,E5000,7500
N00027605,F0000,2000
N00027605,F1000,7000
N00027605,F1100,195500
N00027605,F1200,5710
N00027605,F1300,6000
N00027605,F1400,25000
N00027605,F1410,3000
N00027605,F1420,4500
N00027605,F2000,1000
N00027605,F2100,28500
N00027605,F2110,3500
N00027605,F2200,8000
N00027605,F2300,12500
N00027605,F2400,2500
N00027605,F2500,5000
N00027605,F2600,0
N00027605,F2700,5000
N00027605,F3000,2000
N00027605,F3100,61500
N00027605,F3200,25500
N00027605,F3300,34000
N00027605,F3400,9500
N00027605,F4000,2700
N00027605,F4100,35500
N00027605,F4200,4000
N00027605,F4300,3000
N00027605,F4500,5000
N00027605,F4600,9500
N00027605,F4700,4000
N00027605,F5000,8000
N00027605,F5100,39000
N00027605,F5200,9000
N00027605,F5300,1000
N00027605,F5500,1000
N00027605,G1200,1350
N00027605,G2500,4000
N00027605,G2810,12500
N00027605,G2850,11500
N00027605,G2900,2500
N00027605,G4200,2500
N00027605,G4300,5000
N00027605,G4900,1000
N00027605,G5230,3500
N00027605,G5270,2500
N00027605,G5300,13500
N00027605,G6000,500
N00027605,G6400,17500
N00027605,G6500,5000
N00027605,G6550,2500
N00027605,G7000,6500
N00027605,H1100,11750
N00027605,H1110,1000
N00027605,H1120,5000
N00027605,H1130,17500
N00027605,H1500,4000
N00027605,H1700,12000
N00027605,H1710,7000
N00027605,H1750,17000
N00027605,H2100,14000
N00027605,H2200,7500
N00027605,H3200,3000
N00027605,H3700,8500
N00027605,H4300,75000
N00027605,H4400,4500
N00027605,H4500,12000
N00027605,J1100,430320
N00027605,J1200,656300
N00027605,J2100,425600
N00027605,J2300,28600
N00027605,J5100,22000
N00027605,J6100,2500
N00027605,J6200,1633
N00027605,J7120,999
N00027605,J7150,25000
N00027605,J7200,4000
N00027605,J9000,12700
N00027605,JD200,350722
N00027605,JE300,10282
N00027605,K1000,59250
N00027605,K1100,9250
N00027605,K1200,15812
N00027605,K2000,3550
N00027605,L1100,13000
N00027605,L1200,8500
N00027605,L1300,20000
N00027605,L1400,5000
N00027605,L1500,21000
N00027605,LB100,23000
N00027605,LC100,5000
N00027605,LC150,5000
N00027605,LE100,2000
N00027605,LG100,5000
N00027605,LG300,10000
N00027605,LG400,5000
N00027605,LM100,15000
N00027605,LT000,10000
N00027605,LT100,4000
N00027605,LT300,5000
N00027605,LT400,2500
N00027605,LT500,10000
N00027605,LT600,5000
N00027605,M1000,6000
N00027605,M2300,3000
N00027605,M4200,1000
N00027605,M9000,2000
N00027605,T1100,28000
N00027605,T1200,1000
N00027605,T1400,2000
N00027605,T1500,2000
N00027605,T1600,1500
N00027605,T1700,2000
N00027605,T2100,1000
N00027605,T2200,2500
N00027605,T3100,28000
N00027605,T4100,3500
N00027605,T5100,12000
N00027605,T6200,1000
N00027605,T7000,2000
N00027605,T7100,8000
N00027605,T7200,2500
N00027605,T8300,2500
N00027605,T9000,4500
N00027605,T9100,2500
N00027605,Z1200,15750
N00027605,Z5200,50900
N00027605,z9600,30677
N00027658,A1200,5000
N00027658,A4100,1000
N00027658,A4500,2000
N00027658,A5000,3500
N00027658,A5200,8500
N00027658,B1000,1000
N00027658,B4000,5000
N00027658,B5100,8500
N00027658,C1100,1000
N00027658,C2000,3000
N00027658,C2100,4000
N00027658,C4100,-500
N00027658,C5000,10000
N00027658,C5120,2500
N00027658,C6200,2500
N00027658,D2000,17500
N00027658,D3000,8000
N00027658,D5000,1000
N00027658,D9000,-5000
N00027658,E1170,4500
N00027658,E1500,3500
N00027658,E1600,1000
N00027658,E1610,2500
N00027658,E1620,4000
N00027658,F1100,9000
N00027658,F1200,1000
N00027658,F1400,3500
N00027658,F2000,3500
N00027658,F2100,12500
N00027658,F2200,1500
N00027658,F2300,2500
N00027658,F2700,1000
N00027658,F3100,31000
N00027658,F3200,6500
N00027658,F3300,11000
N00027658,F3400,8700
N00027658,F4100,10000
N00027658,F4200,3000
N00027658,F4500,2000
N00027658,F4600,1000
N00027658,F5100,21500
N00027658,F5500,1000
N00027658,G2600,3500
N00027658,G2810,12000
N00027658,G2820,0
N00027658,G2850,10000
N00027658,G2910,5400
N00027658,G4300,5000
N00027658,G4500,5000
N00027658,G4900,1000
N00027658,G5230,10000
N00027658,G5280,1000
N00027658,G6500,2500
N00027658,H1100,0
N00027658,H1130,4500
N00027658,H1400,6000
N00027658,H1710,2000
N00027658,H2100,1000
N00027658,H2200,3500
N00027658,H3200,1000
N00027658,H3700,4750
N00027658,H4000,1000
N00027658,H4100,1000
N00027658,H4300,8500
N00027658,H4400,3500
N00027658,H5300,2500
N00027658,J1200,5000
N00027658,J2100,264200
N00027658,J2300,500
N00027658,J5000,2500
N00027658,J5100,2500
N00027658,J6100,2500
N00027658,J7150,3008
N00027658,J7400,21997
N00027658,J7600,3500
N00027658,J9000,5000
N00027658,JE300,6010
N00027658,K1000,24608
N00027658,K1200,7500
N00027658,K2000,2700
N00027658,L1100,3000
N00027658,L1200,5000
N00027658,L1300,10000
N00027658,L1400,10000
N00027658,L1500,7500
N00027658,L5000,2500
N00027658,LB100,10000
N00027658,LC100,5000
N00027658,LC150,5000
N00027658,LM150,3500
N00027658,LT100,9500
N00027658,LT300,1000
N00027658,LT600,5000
N00027658,M1000,1000
N00027658,M2200,4000
N00027658,M3200,1000
N00027658,M3300,1000
N00027658,M7200,1000
N00027658,T1500,1000
N00027658,T2100,3500
N00027658,T5200,1000
N00027658,T7100,500
N00027658,T9100,2500
N00027658,Z1200,4500
N00027694,A0000,1000
N00027694,A1500,16000
N00027694,A4000,8500
N00027694,A4100,2000
N00027694,A4300,4000
N00027694,A4500,1000
N00027694,A5200,10000
N00027694,B1000,9950
N00027694,B3000,2000
N00027694,B4000,14000
N00027694,B4200,1500
N00027694,B5300,1000
N00027694,B5400,500
N00027694,C1100,9000
N00027694,C1400,5000
N00027694,C2000,5000
N00027694,C2100,3750
N00027694,C2200,2500
N00027694,C2600,1000
N00027694,C4000,4500
N00027694,C4100,18000
N00027694,C4300,4500
N00027694,C4500,25000
N00027694,C5000,2500
N00027694,C5110,9500
N00027694,C5120,7000
N00027694,C5130,8500
N00027694,C5400,1000
N00027694,C6000,1000
N00027694,C6200,5000
N00027694,C6400,12500
N00027694,D2000,27500
N00027694,D3000,20500
N00027694,D5000,4000
N00027694,D9000,2000
N00027694,E1110,2000
N00027694,E1140,1000
N00027694,E1210,3000
N00027694,E1300,1000
N00027694,E1500,25000
N00027694,E1600,14000
N00027694,E1610,2000
N00027694,E1620,8500
N00027694,E5000,1000
N00027694,F0000,6000
N00027694,F1000,9000
N00027694,F1100,62200
N00027694,F1200,5200
N00027694,F1300,10000
N00027694,F1400,17500
N00027694,F1410,0
N00027694,F2000,4500
N00027694,F2100,52000
N00027694,F2110,3500
N00027694,F2200,5000
N00027694,F2300,10000
N00027694,F3100,38200
N00027694,F3200,15500
N00027694,F3300,57000
N00027694,F3400,10500
N00027694,F4100,18500
N00027694,F4200,4000
N00027694,F4300,3500
